"","Test_group","Date","Convert"
"24090",1,2017-01-23,0
"24091",1,2017-02-19,0
"24092",1,2017-01-09,0
"24093",1,2017-01-02,0
"24094",1,2017-01-08,0
"24095",1,2017-02-08,0
"24096",1,2017-01-24,0
"24097",1,2017-01-16,0
"24098",1,2017-02-17,0
"24099",1,2017-02-22,0
"24100",1,2017-01-19,0
"24101",1,2017-01-06,0
"24102",1,2017-02-14,0
"24103",1,2017-01-20,0
"24104",1,2017-01-01,0
"24105",1,2017-01-19,0
"24106",1,2017-02-27,0
"24107",1,2017-01-05,0
"24108",1,2017-01-01,0
"24109",1,2017-01-30,0
"24110",1,2017-01-31,0
"24111",1,2017-01-20,0
"24112",1,2017-01-14,0
"24113",1,2017-01-28,0
"24114",1,2017-01-09,0
"24115",1,2017-01-31,0
"24116",1,2017-02-11,0
"24117",1,2017-02-20,0
"24118",1,2017-01-25,0
"24119",1,2017-02-09,0
"24120",1,2017-02-15,0
"24121",1,2017-02-27,0
"24122",1,2017-01-29,0
"24123",1,2017-01-08,0
"24124",1,2017-01-05,0
"24125",1,2017-01-02,0
"24126",1,2017-01-26,0
"24127",1,2017-01-20,0
"24128",1,2017-01-21,0
"24129",1,2017-01-09,0
"24130",1,2017-01-21,0
"24131",1,2017-02-21,0
"24132",1,2017-02-12,0
"24133",1,2017-02-05,0
"24134",1,2017-01-24,0
"24135",1,2017-02-23,0
"24136",1,2017-02-14,0
"24137",1,2017-02-11,0
"24138",1,2017-02-27,0
"24139",1,2017-01-11,0
"24140",1,2017-02-12,0
"24141",1,2017-01-21,0
"24142",1,2017-02-22,0
"24143",1,2017-01-24,0
"24144",1,2017-02-06,0
"24145",1,2017-02-12,0
"24146",1,2017-02-08,0
"24147",1,2017-01-03,0
"24148",1,2017-02-14,0
"24149",1,2017-01-31,0
"24150",1,2017-02-13,0
"24151",1,2017-01-27,0
"24152",1,2017-02-18,0
"24153",1,2017-02-25,0
"24154",1,2017-02-10,0
"24155",1,2017-02-02,0
"24156",1,2017-02-08,0
"24157",1,2017-01-06,0
"24158",1,2017-02-09,0
"24159",1,2017-01-30,0
"24160",1,2017-01-11,1
"24161",1,2017-03-01,0
"24162",1,2017-01-18,0
"24163",1,2017-01-16,0
"24164",1,2017-01-07,0
"24165",1,2017-03-01,0
"24166",1,2017-01-02,0
"24167",1,2017-01-18,0
"24168",1,2017-02-01,0
"24169",1,2017-01-27,0
"24170",1,2017-02-22,0
"24171",1,2017-02-09,1
"24172",1,2017-01-07,0
"24173",1,2017-01-11,0
"24174",1,2017-01-09,0
"24175",1,2017-02-26,0
"24176",1,2017-02-03,0
"24177",1,2017-01-27,0
"24178",1,2017-01-13,0
"24179",1,2017-01-13,0
"24180",1,2017-02-13,0
"24181",1,2017-02-16,0
"24182",1,2017-01-12,0
"24183",1,2017-02-03,0
"24184",1,2017-01-07,0
"24185",1,2017-01-07,0
"24186",1,2017-02-09,0
"24187",1,2017-02-13,0
"24188",1,2017-01-06,0
"24189",1,2017-02-26,0
"24190",1,2017-01-19,0
"24191",1,2017-02-21,0
"24192",1,2017-02-28,0
"24193",1,2017-01-31,0
"24194",1,2017-01-13,0
"24195",1,2017-01-21,0
"24196",1,2017-01-10,0
"24197",1,2017-02-02,0
"24198",1,2017-01-11,0
"24199",1,2017-03-01,1
"24200",1,2017-02-16,0
"24201",1,2017-02-25,0
"24202",1,2017-02-02,0
"24203",1,2017-02-27,0
"24204",1,2017-01-17,0
"24205",1,2017-02-02,0
"24206",1,2017-02-11,0
"24207",1,2017-02-13,0
"24208",1,2017-02-01,0
"24209",1,2017-01-04,0
"24210",1,2017-02-28,0
"24211",1,2017-01-18,0
"24212",1,2017-02-02,0
"24213",1,2017-01-25,0
"24214",1,2017-01-21,0
"24215",1,2017-01-10,0
"24216",1,2017-01-20,0
"24217",1,2017-02-05,1
"24218",1,2017-01-26,0
"24219",1,2017-01-25,0
"24220",1,2017-02-20,0
"24221",1,2017-01-19,0
"24222",1,2017-01-04,0
"24223",1,2017-02-23,0
"24224",1,2017-01-08,0
"24225",1,2017-02-24,0
"24226",1,2017-03-01,0
"24227",1,2017-01-11,1
"24228",1,2017-01-15,0
"24229",1,2017-02-06,0
"24230",1,2017-01-28,0
"24231",1,2017-01-30,0
"24232",1,2017-02-04,0
"24233",1,2017-02-01,0
"24234",1,2017-02-27,0
"24235",1,2017-01-15,0
"24236",1,2017-01-29,0
"24237",1,2017-01-05,0
"24238",1,2017-02-14,0
"24239",1,2017-02-06,0
"24240",1,2017-01-25,0
"24241",1,2017-01-20,0
"24242",1,2017-01-21,0
"24243",1,2017-01-12,0
"24244",1,2017-01-27,0
"24245",1,2017-02-27,0
"24246",1,2017-02-03,1
"24247",1,2017-01-03,0
"24248",1,2017-02-20,0
"24249",1,2017-01-12,0
"24250",1,2017-01-27,0
"24251",1,2017-01-30,0
"24252",1,2017-01-06,1
"24253",1,2017-02-08,0
"24254",1,2017-01-28,0
"24255",1,2017-01-09,0
"24256",1,2017-02-02,0
"24257",1,2017-02-25,0
"24258",1,2017-02-10,0
"24259",1,2017-02-13,0
"24260",1,2017-02-15,0
"24261",1,2017-01-08,0
"24262",1,2017-01-04,0
"24263",1,2017-02-21,0
"24264",1,2017-03-01,0
"24265",1,2017-02-07,0
"24266",1,2017-01-08,0
"24267",1,2017-02-03,0
"24268",1,2017-01-25,0
"24269",1,2017-01-14,0
"24270",1,2017-02-11,0
"24271",1,2017-01-24,0
"24272",1,2017-01-09,0
"24273",1,2017-01-13,0
"24274",1,2017-02-11,0
"24275",1,2017-02-27,0
"24276",1,2017-02-26,1
"24277",1,2017-02-20,0
"24278",1,2017-02-07,0
"24279",1,2017-02-26,0
"24280",1,2017-02-09,0
"24281",1,2017-01-18,0
"24282",1,2017-02-07,0
"24283",1,2017-02-14,0
"24284",1,2017-01-10,0
"24285",1,2017-02-10,0
"24286",1,2017-02-22,0
"24287",1,2017-02-06,0
"24288",1,2017-01-15,0
"24289",1,2017-02-03,0
"24290",1,2017-01-02,0
"24291",1,2017-01-11,0
"24292",1,2017-01-23,1
"24293",1,2017-01-24,0
"24294",1,2017-02-18,0
"24295",1,2017-02-04,0
"24296",1,2017-01-20,0
"24297",1,2017-02-17,0
"24298",1,2017-01-13,0
"24299",1,2017-01-30,1
"24300",1,2017-01-12,0
"24301",1,2017-01-12,0
"24302",1,2017-01-21,0
"24303",1,2017-02-10,0
"24304",1,2017-02-26,0
"24305",1,2017-02-22,0
"24306",1,2017-02-07,0
"24307",1,2017-03-01,0
"24308",1,2017-02-22,0
"24309",1,2017-01-21,0
"24310",1,2017-01-21,0
"24311",1,2017-02-23,0
"24312",1,2017-01-18,0
"24313",1,2017-01-20,0
"24314",1,2017-03-01,0
"24315",1,2017-02-08,0
"24316",1,2017-01-27,0
"24317",1,2017-02-04,0
"24318",1,2017-01-07,1
"24319",1,2017-02-08,0
"24320",1,2017-01-03,0
"24321",1,2017-01-23,0
"24322",1,2017-01-09,0
"24323",1,2017-02-12,0
"24324",1,2017-02-03,0
"24325",1,2017-02-01,0
"24326",1,2017-02-26,0
"24327",1,2017-01-15,0
"24328",1,2017-02-06,0
"24329",1,2017-01-14,0
"24330",1,2017-02-15,1
"24331",1,2017-01-07,0
"24332",1,2017-02-28,0
"24333",1,2017-01-25,0
"24334",1,2017-01-12,0
"24335",1,2017-01-26,1
"24336",1,2017-01-12,0
"24337",1,2017-01-17,0
"24338",1,2017-02-12,0
"24339",1,2017-01-12,0
"24340",1,2017-01-04,1
"24341",1,2017-01-26,0
"24342",1,2017-02-25,0
"24343",1,2017-02-01,0
"24344",1,2017-02-23,0
"24345",1,2017-01-01,0
"24346",1,2017-01-21,0
"24347",1,2017-02-22,0
"24348",1,2017-02-14,0
"24349",1,2017-02-26,1
"24350",1,2017-02-02,0
"24351",1,2017-02-23,0
"24352",1,2017-01-22,0
"24353",1,2017-01-21,0
"24354",1,2017-02-16,0
"24355",1,2017-02-16,0
"24356",1,2017-02-03,0
"24357",1,2017-01-25,0
"24358",1,2017-02-04,0
"24359",1,2017-02-24,0
"24360",1,2017-02-23,0
"24361",1,2017-01-09,0
"24362",1,2017-02-15,0
"24363",1,2017-02-09,1
"24364",1,2017-01-04,0
"24365",1,2017-01-07,0
"24366",1,2017-02-24,0
"24367",1,2017-02-19,0
"24368",1,2017-01-23,0
"24369",1,2017-02-11,0
"24370",1,2017-02-16,0
"24371",1,2017-01-10,0
"24372",1,2017-01-25,0
"24373",1,2017-01-31,0
"24374",1,2017-02-08,0
"24375",1,2017-01-01,0
"24376",1,2017-02-28,0
"24377",1,2017-01-12,1
"24378",1,2017-01-15,0
"24379",1,2017-01-25,0
"24380",1,2017-01-21,0
"24381",1,2017-02-12,0
"24382",1,2017-01-01,0
"24383",1,2017-02-23,0
"24384",1,2017-01-13,0
"24385",1,2017-02-04,0
"24386",1,2017-01-23,0
"24387",1,2017-01-12,0
"24388",1,2017-02-19,0
"24389",1,2017-01-21,0
"24390",1,2017-02-13,0
"24391",1,2017-01-18,0
"24392",1,2017-01-18,0
"24393",1,2017-01-30,0
"24394",1,2017-02-28,0
"24395",1,2017-02-07,0
"24396",1,2017-02-26,0
"24397",1,2017-01-02,0
"24398",1,2017-02-08,0
"24399",1,2017-02-22,0
"24400",1,2017-02-19,0
"24401",1,2017-02-18,0
"24402",1,2017-01-28,0
"24403",1,2017-02-24,0
"24404",1,2017-02-16,0
"24405",1,2017-01-08,1
"24406",1,2017-01-19,0
"24407",1,2017-02-02,0
"24408",1,2017-02-11,0
"24409",1,2017-01-20,0
"24410",1,2017-01-26,0
"24411",1,2017-01-26,0
"24412",1,2017-02-16,0
"24413",1,2017-02-24,0
"24414",1,2017-01-17,0
"24415",1,2017-02-19,0
"24416",1,2017-01-07,0
"24417",1,2017-01-16,0
"24418",1,2017-01-10,0
"24419",1,2017-02-07,0
"24420",1,2017-02-04,0
"24421",1,2017-02-22,0
"24422",1,2017-02-14,0
"24423",1,2017-02-24,0
"24424",1,2017-01-04,0
"24425",1,2017-01-26,0
"24426",1,2017-02-20,0
"24427",1,2017-02-18,0
"24428",1,2017-01-01,0
"24429",1,2017-02-14,0
"24430",1,2017-02-15,0
"24431",1,2017-01-13,0
"24432",1,2017-02-01,0
"24433",1,2017-01-14,0
"24434",1,2017-01-19,0
"24435",1,2017-01-08,0
"24436",1,2017-02-26,0
"24437",1,2017-01-19,0
"24438",1,2017-01-19,0
"24439",1,2017-02-18,0
"24440",1,2017-02-24,0
"24441",1,2017-02-09,0
"24442",1,2017-02-21,0
"24443",1,2017-02-15,0
"24444",1,2017-01-06,0
"24445",1,2017-02-05,0
"24446",1,2017-01-13,0
"24447",1,2017-01-08,0
"24448",1,2017-01-13,1
"24449",1,2017-01-04,0
"24450",1,2017-01-10,0
"24451",1,2017-01-05,0
"24452",1,2017-02-06,0
"24453",1,2017-01-03,0
"24454",1,2017-02-13,0
"24455",1,2017-01-19,0
"24456",1,2017-02-08,0
"24457",1,2017-02-10,0
"24458",1,2017-01-14,0
"24459",1,2017-02-24,0
"24460",1,2017-02-27,0
"24461",1,2017-01-08,0
"24462",1,2017-01-22,0
"24463",1,2017-01-31,0
"24464",1,2017-01-20,0
"24465",1,2017-02-12,0
"24466",1,2017-02-17,0
"24467",1,2017-02-27,0
"24468",1,2017-02-06,0
"24469",1,2017-02-22,0
"24470",1,2017-01-10,0
"24471",1,2017-01-03,0
"24472",1,2017-02-28,0
"24473",1,2017-02-18,0
"24474",1,2017-02-11,0
"24475",1,2017-02-24,0
"24476",1,2017-01-05,0
"24477",1,2017-02-26,0
"24478",1,2017-01-23,0
"24479",1,2017-01-14,0
"24480",1,2017-01-24,0
"24481",1,2017-02-25,0
"24482",1,2017-01-05,0
"24483",1,2017-02-27,0
"24484",1,2017-01-01,0
"24485",1,2017-01-19,0
"24486",1,2017-02-04,0
"24487",1,2017-02-21,0
"24488",1,2017-01-26,0
"24489",1,2017-02-20,0
"24490",1,2017-02-13,0
"24491",1,2017-02-11,0
"24492",1,2017-02-13,0
"24493",1,2017-02-20,0
"24494",1,2017-01-03,0
"24495",1,2017-01-08,0
"24496",1,2017-01-17,0
"24497",1,2017-02-03,0
"24498",1,2017-01-09,0
"24499",1,2017-02-19,0
"24500",1,2017-01-05,0
"24501",1,2017-01-02,0
"24502",1,2017-02-06,0
"24503",1,2017-01-15,0
"24504",1,2017-02-19,0
"24505",1,2017-02-01,0
"24506",1,2017-01-25,0
"24507",1,2017-02-17,0
"24508",1,2017-02-02,0
"24509",1,2017-01-28,0
"24510",1,2017-02-03,0
"24511",1,2017-01-25,0
"24512",1,2017-02-05,0
"24513",1,2017-02-07,0
"24514",1,2017-02-11,0
"24515",1,2017-02-11,0
"24516",1,2017-01-11,0
"24517",1,2017-02-23,0
"24518",1,2017-01-19,0
"24519",1,2017-01-17,0
"24520",1,2017-02-16,0
"24521",1,2017-01-10,0
"24522",1,2017-01-18,0
"24523",1,2017-01-21,0
"24524",1,2017-01-19,0
"24525",1,2017-01-17,0
"24526",1,2017-02-12,0
"24527",1,2017-02-08,0
"24528",1,2017-01-17,0
"24529",1,2017-01-21,0
"24530",1,2017-01-24,0
"24531",1,2017-02-19,0
"24532",1,2017-01-04,0
"24533",1,2017-02-18,0
"24534",1,2017-01-08,0
"24535",1,2017-02-17,0
"24536",1,2017-01-26,0
"24537",1,2017-01-04,0
"24538",1,2017-01-31,0
"24539",1,2017-01-16,0
"24540",1,2017-01-28,0
"24541",1,2017-01-22,0
"24542",1,2017-02-15,0
"24543",1,2017-01-24,0
"24544",1,2017-02-05,0
"24545",1,2017-02-25,0
"24546",1,2017-02-07,0
"24547",1,2017-02-18,0
"24548",1,2017-01-27,0
"24549",1,2017-01-12,0
"24550",1,2017-01-27,0
"24551",1,2017-01-07,0
"24552",1,2017-01-04,0
"24553",1,2017-01-11,0
"24554",1,2017-01-26,0
"24555",1,2017-02-17,0
"24556",1,2017-02-17,0
"24557",1,2017-01-23,0
"24558",1,2017-02-23,0
"24559",1,2017-02-10,0
"24560",1,2017-01-28,0
"24561",1,2017-02-07,0
"24562",1,2017-01-14,0
"24563",1,2017-01-10,0
"24564",1,2017-01-26,0
"24565",1,2017-02-07,0
"24566",1,2017-02-11,1
"24567",1,2017-01-07,0
"24568",1,2017-02-15,0
"24569",1,2017-01-08,0
"24570",1,2017-02-12,0
"24571",1,2017-02-09,0
"24572",1,2017-03-01,0
"24573",1,2017-01-27,0
"24574",1,2017-01-18,0
"24575",1,2017-01-28,0
"24576",1,2017-01-06,0
"24577",1,2017-01-07,0
"24578",1,2017-02-23,0
"24579",1,2017-02-01,0
"24580",1,2017-02-01,0
"24581",1,2017-01-30,0
"24582",1,2017-01-12,0
"24583",1,2017-01-15,0
"24584",1,2017-02-03,0
"24585",1,2017-02-20,1
"24586",1,2017-02-01,0
"24587",1,2017-02-05,0
"24588",1,2017-01-19,0
"24589",1,2017-01-16,0
"24590",1,2017-01-09,0
"24591",1,2017-01-24,0
"24592",1,2017-01-24,0
"24593",1,2017-01-17,0
"24594",1,2017-01-22,0
"24595",1,2017-02-25,0
"24596",1,2017-02-02,0
"24597",1,2017-01-19,0
"24598",1,2017-02-02,0
"24599",1,2017-02-27,0
"24600",1,2017-02-26,1
"24601",1,2017-01-24,0
"24602",1,2017-02-24,0
"24603",1,2017-01-06,0
"24604",1,2017-01-15,0
"24605",1,2017-01-02,0
"24606",1,2017-02-23,0
"24607",1,2017-02-23,1
"24608",1,2017-02-24,0
"24609",1,2017-01-28,0
"24610",1,2017-02-20,0
"24611",1,2017-02-15,0
"24612",1,2017-01-01,0
"24613",1,2017-01-10,0
"24614",1,2017-01-20,0
"24615",1,2017-02-16,0
"24616",1,2017-01-24,0
"24617",1,2017-02-20,0
"24618",1,2017-01-16,0
"24619",1,2017-01-30,0
"24620",1,2017-02-09,0
"24621",1,2017-01-21,0
"24622",1,2017-01-24,0
"24623",1,2017-01-07,0
"24624",1,2017-01-24,0
"24625",1,2017-02-10,0
"24626",1,2017-01-31,0
"24627",1,2017-02-20,0
"24628",1,2017-01-22,0
"24629",1,2017-01-16,0
"24630",1,2017-01-11,0
"24631",1,2017-02-09,0
"24632",1,2017-01-24,0
"24633",1,2017-02-16,0
"24634",1,2017-02-22,0
"24635",1,2017-01-15,0
"24636",1,2017-02-28,0
"24637",1,2017-01-13,0
"24638",1,2017-02-07,0
"24639",1,2017-02-20,0
"24640",1,2017-02-15,0
"24641",1,2017-01-05,0
"24642",1,2017-02-01,0
"24643",1,2017-01-23,0
"24644",1,2017-01-31,0
"24645",1,2017-01-27,0
"24646",1,2017-01-16,0
"24647",1,2017-02-24,0
"24648",1,2017-02-10,0
"24649",1,2017-02-02,0
"24650",1,2017-01-07,0
"24651",1,2017-02-03,0
"24652",1,2017-02-11,0
"24653",1,2017-01-02,0
"24654",1,2017-01-20,0
"24655",1,2017-02-02,0
"24656",1,2017-02-22,0
"24657",1,2017-02-14,0
"24658",1,2017-02-20,0
"24659",1,2017-01-08,0
"24660",1,2017-03-01,0
"24661",1,2017-01-22,0
"24662",1,2017-01-26,0
"24663",1,2017-02-27,0
"24664",1,2017-01-28,0
"24665",1,2017-01-29,0
"24666",1,2017-01-09,0
"24667",1,2017-02-04,0
"24668",1,2017-02-01,0
"24669",1,2017-02-16,0
"24670",1,2017-01-27,0
"24671",1,2017-01-29,0
"24672",1,2017-02-18,0
"24673",1,2017-01-18,0
"24674",1,2017-02-24,0
"24675",1,2017-01-28,0
"24676",1,2017-02-20,0
"24677",1,2017-02-21,0
"24678",1,2017-02-03,0
"24679",1,2017-02-02,0
"24680",1,2017-01-13,0
"24681",1,2017-02-25,0
"24682",1,2017-02-27,0
"24683",1,2017-01-26,0
"24684",1,2017-02-09,0
"24685",1,2017-01-15,0
"24686",1,2017-02-18,0
"24687",1,2017-01-04,0
"24688",1,2017-02-20,0
"24689",1,2017-01-31,1
"24690",1,2017-02-09,1
"24691",1,2017-01-11,0
"24692",1,2017-02-14,0
"24693",1,2017-02-27,0
"24694",1,2017-02-21,0
"24695",1,2017-02-14,0
"24696",1,2017-02-03,0
"24697",1,2017-01-04,0
"24698",1,2017-02-04,0
"24699",1,2017-01-22,1
"24700",1,2017-02-12,0
"24701",1,2017-01-14,0
"24702",1,2017-01-07,0
"24703",1,2017-01-26,0
"24704",1,2017-02-15,0
"24705",1,2017-02-20,1
"24706",1,2017-02-20,0
"24707",1,2017-02-09,0
"24708",1,2017-02-16,0
"24709",1,2017-02-06,0
"24710",1,2017-01-09,0
"24711",1,2017-03-01,0
"24712",1,2017-01-11,0
"24713",1,2017-03-01,0
"24714",1,2017-01-02,0
"24715",1,2017-01-14,0
"24716",1,2017-01-26,0
"24717",1,2017-02-06,0
"24718",1,2017-01-20,0
"24719",1,2017-01-02,0
"24720",1,2017-01-04,0
"24721",1,2017-02-13,0
"24722",1,2017-01-26,0
"24723",1,2017-01-07,0
"24724",1,2017-02-02,0
"24725",1,2017-01-28,0
"24726",1,2017-01-16,0
"24727",1,2017-01-21,0
"24728",1,2017-02-02,0
"24729",1,2017-01-20,0
"24730",1,2017-01-24,0
"24731",1,2017-02-27,0
"24732",1,2017-02-16,0
"24733",1,2017-01-13,0
"24734",1,2017-01-07,0
"24735",1,2017-01-17,0
"24736",1,2017-01-06,0
"24737",1,2017-03-01,0
"24738",1,2017-02-18,0
"24739",1,2017-01-19,0
"24740",1,2017-02-05,0
"24741",1,2017-01-17,0
"24742",1,2017-02-15,0
"24743",1,2017-01-09,0
"24744",1,2017-02-16,0
"24745",1,2017-02-28,0
"24746",1,2017-01-07,0
"24747",1,2017-02-13,0
"24748",1,2017-02-04,0
"24749",1,2017-01-05,0
"24750",1,2017-02-08,0
"24751",1,2017-01-26,0
"24752",1,2017-01-21,0
"24753",1,2017-01-29,0
"24754",1,2017-01-13,0
"24755",1,2017-01-09,0
"24756",1,2017-02-05,0
"24757",1,2017-02-24,0
"24758",1,2017-01-23,1
"24759",1,2017-02-05,0
"24760",1,2017-01-15,0
"24761",1,2017-01-17,0
"24762",1,2017-02-20,0
"24763",1,2017-02-26,0
"24764",1,2017-01-03,0
"24765",1,2017-01-29,1
"24766",1,2017-02-19,0
"24767",1,2017-01-09,0
"24768",1,2017-02-08,0
"24769",1,2017-02-20,0
"24770",1,2017-01-05,0
"24771",1,2017-02-02,0
"24772",1,2017-02-14,0
"24773",1,2017-02-17,0
"24774",1,2017-02-01,0
"24775",1,2017-01-04,0
"24776",1,2017-02-09,0
"24777",1,2017-01-05,0
"24778",1,2017-01-04,0
"24779",1,2017-01-19,0
"24780",1,2017-01-20,0
"24781",1,2017-01-29,0
"24782",1,2017-01-06,0
"24783",1,2017-01-09,0
"24784",1,2017-01-16,0
"24785",1,2017-02-23,0
"24786",1,2017-01-30,0
"24787",1,2017-01-12,0
"24788",1,2017-02-27,1
"24789",1,2017-01-26,0
"24790",1,2017-01-21,0
"24791",1,2017-01-24,0
"24792",1,2017-02-06,0
"24793",1,2017-01-26,0
"24794",1,2017-01-23,0
"24795",1,2017-02-15,0
"24796",1,2017-01-04,0
"24797",1,2017-01-19,0
"24798",1,2017-02-13,0
"24799",1,2017-02-11,0
"24800",1,2017-01-06,0
"24801",1,2017-01-04,0
"24802",1,2017-02-14,0
"24803",1,2017-01-24,0
"24804",1,2017-02-14,0
"24805",1,2017-01-30,0
"24806",1,2017-01-16,0
"24807",1,2017-01-27,0
"24808",1,2017-02-14,0
"24809",1,2017-01-19,0
"24810",1,2017-02-18,0
"24811",1,2017-03-01,0
"24812",1,2017-02-17,0
"24813",1,2017-01-20,0
"24814",1,2017-01-14,0
"24815",1,2017-01-28,0
"24816",1,2017-01-31,1
"24817",1,2017-02-07,0
"24818",1,2017-01-13,0
"24819",1,2017-01-30,0
"24820",1,2017-02-19,0
"24821",1,2017-01-01,0
"24822",1,2017-01-06,0
"24823",1,2017-01-30,0
"24824",1,2017-01-29,0
"24825",1,2017-02-26,0
"24826",1,2017-01-07,0
"24827",1,2017-02-04,0
"24828",1,2017-01-14,0
"24829",1,2017-02-25,0
"24830",1,2017-02-03,0
"24831",1,2017-02-04,0
"24832",1,2017-01-28,0
"24833",1,2017-02-11,0
"24834",1,2017-01-25,0
"24835",1,2017-01-28,0
"24836",1,2017-02-05,0
"24837",1,2017-02-04,0
"24838",1,2017-01-27,0
"24839",1,2017-02-13,0
"24840",1,2017-03-01,0
"24841",1,2017-01-05,0
"24842",1,2017-01-04,0
"24843",1,2017-02-12,1
"24844",1,2017-02-09,0
"24845",1,2017-01-03,0
"24846",1,2017-01-04,0
"24847",1,2017-01-18,0
"24848",1,2017-01-07,1
"24849",1,2017-02-25,0
"24850",1,2017-02-26,0
"24851",1,2017-02-03,0
"24852",1,2017-02-25,0
"24853",1,2017-01-05,0
"24854",1,2017-01-22,1
"24855",1,2017-01-06,0
"24856",1,2017-02-28,0
"24857",1,2017-02-11,0
"24858",1,2017-01-13,0
"24859",1,2017-02-01,1
"24860",1,2017-01-22,0
"24861",1,2017-02-16,0
"24862",1,2017-02-26,0
"24863",1,2017-02-22,0
"24864",1,2017-01-07,0
"24865",1,2017-02-24,0
"24866",1,2017-02-21,0
"24867",1,2017-01-13,0
"24868",1,2017-02-28,0
"24869",1,2017-02-16,0
"24870",1,2017-02-11,0
"24871",1,2017-01-03,0
"24872",1,2017-02-08,0
"24873",1,2017-02-03,1
"24874",1,2017-01-07,0
"24875",1,2017-01-24,0
"24876",1,2017-02-05,0
"24877",1,2017-02-16,0
"24878",1,2017-01-04,0
"24879",1,2017-01-31,0
"24880",1,2017-02-15,1
"24881",1,2017-02-27,0
"24882",1,2017-02-14,0
"24883",1,2017-01-02,0
"24884",1,2017-01-03,0
"24885",1,2017-02-24,0
"24886",1,2017-02-11,0
"24887",1,2017-02-18,0
"24888",1,2017-01-29,0
"24889",1,2017-02-14,0
"24890",1,2017-02-14,0
"24891",1,2017-02-03,0
"24892",1,2017-02-03,0
"24893",1,2017-01-18,0
"24894",1,2017-02-08,0
"24895",1,2017-01-17,0
"24896",1,2017-02-26,0
"24897",1,2017-01-17,0
"24898",1,2017-02-04,0
"24899",1,2017-01-02,0
"24900",1,2017-02-03,0
"24901",1,2017-02-17,0
"24902",1,2017-02-06,0
"24903",1,2017-02-20,0
"24904",1,2017-01-23,0
"24905",1,2017-01-31,0
"24906",1,2017-01-18,0
"24907",1,2017-02-19,0
"24908",1,2017-02-17,0
"24909",1,2017-01-31,0
"24910",1,2017-01-13,0
"24911",1,2017-02-24,0
"24912",1,2017-02-06,0
"24913",1,2017-01-26,0
"24914",1,2017-01-05,0
"24915",1,2017-02-26,0
"24916",1,2017-01-10,1
"24917",1,2017-01-27,0
"24918",1,2017-01-03,0
"24919",1,2017-02-20,0
"24920",1,2017-01-05,0
"24921",1,2017-01-31,0
"24922",1,2017-01-14,0
"24923",1,2017-01-31,0
"24924",1,2017-01-12,0
"24925",1,2017-02-01,0
"24926",1,2017-02-06,0
"24927",1,2017-01-26,1
"24928",1,2017-02-06,0
"24929",1,2017-01-09,0
"24930",1,2017-02-17,0
"24931",1,2017-01-08,0
"24932",1,2017-02-12,0
"24933",1,2017-02-23,0
"24934",1,2017-01-01,0
"24935",1,2017-01-05,0
"24936",1,2017-01-16,0
"24937",1,2017-02-13,0
"24938",1,2017-01-28,0
"24939",1,2017-02-09,0
"24940",1,2017-02-10,0
"24941",1,2017-01-08,0
"24942",1,2017-01-28,0
"24943",1,2017-01-16,0
"24944",1,2017-01-15,0
"24945",1,2017-02-07,0
"24946",1,2017-01-23,0
"24947",1,2017-02-19,0
"24948",1,2017-02-10,0
"24949",1,2017-02-12,0
"24950",1,2017-01-18,0
"24951",1,2017-01-21,0
"24952",1,2017-02-22,0
"24953",1,2017-03-01,0
"24954",1,2017-01-29,0
"24955",1,2017-01-15,0
"24956",1,2017-01-04,0
"24957",1,2017-01-31,0
"24958",1,2017-02-15,0
"24959",1,2017-01-28,0
"24960",1,2017-01-16,0
"24961",1,2017-02-20,0
"24962",1,2017-02-18,0
"24963",1,2017-01-22,0
"24964",1,2017-01-18,0
"24965",1,2017-01-19,0
"24966",1,2017-02-04,0
"24967",1,2017-02-10,0
"24968",1,2017-03-01,0
"24969",1,2017-01-03,0
"24970",1,2017-01-30,0
"24971",1,2017-02-11,1
"24972",1,2017-02-16,0
"24973",1,2017-02-03,0
"24974",1,2017-01-09,0
"24975",1,2017-01-04,0
"24976",1,2017-02-08,0
"24977",1,2017-03-01,0
"24978",1,2017-01-06,0
"24979",1,2017-02-18,0
"24980",1,2017-01-01,0
"24981",1,2017-01-15,0
"24982",1,2017-02-08,0
"24983",1,2017-01-02,0
"24984",1,2017-01-31,0
"24985",1,2017-02-28,0
"24986",1,2017-01-22,0
"24987",1,2017-01-28,0
"24988",1,2017-02-12,0
"24989",1,2017-02-15,0
"24990",1,2017-01-05,0
"24991",1,2017-01-04,0
"24992",1,2017-01-11,0
"24993",1,2017-02-24,0
"24994",1,2017-02-23,0
"24995",1,2017-02-01,0
"24996",1,2017-01-25,0
"24997",1,2017-02-15,0
"24998",1,2017-02-12,0
"24999",1,2017-02-13,0
"25000",1,2017-01-04,0
"25001",1,2017-01-23,0
"25002",1,2017-01-11,0
"25003",1,2017-02-11,0
"25004",1,2017-01-07,0
"25005",1,2017-01-10,0
"25006",1,2017-01-30,0
"25007",1,2017-01-10,0
"25008",1,2017-02-03,0
"25009",1,2017-02-06,0
"25010",1,2017-03-01,0
"25011",1,2017-02-24,0
"25012",1,2017-02-12,0
"25013",1,2017-02-18,0
"25014",1,2017-01-04,0
"25015",1,2017-02-08,0
"25016",1,2017-01-11,0
"25017",1,2017-02-17,0
"25018",1,2017-01-20,0
"25019",1,2017-02-03,0
"25020",1,2017-02-09,0
"25021",1,2017-02-01,0
